,Unnamed: 0,Id,Dormitorios,n_plantas,Trastero,Reformado,Aparcamiento,area,Precio
453,453,vivienda_454,4,2.0,No,No,No,189,303000
454,454,vivienda_455,4,2.0,No,No,Sí,136,343000
455,455,vivienda_456,2,1.0,No,Sí,No,103,172000
456,456,vivienda_457,4,3.0,No,Sí,No,229,382000
457,457,vivienda_458,4,2.0,Sí,No,No,133,335000
458,458,vivienda_459,2,3.0,No,Sí,No,225,319000
459,459,vivienda_460,1,2.0,Sí,No,No,129,185000
460,460,vivienda_461,4,2.0,No,Sí,No,185,307000
461,461,vivienda_462,2,1.0,Sí,No,Sí,100,180000
462,462,vivienda_463,2,2.0,No,No,Sí,151,253000
463,463,vivienda_464,4,2.0,No,No,No,193,303000
464,464,vivienda_465,3,3.0,No,No,Sí,215,355000
465,465,vivienda_466,4,3.0,No,No,No,238,375000
466,466,vivienda_467,3,3.0,No,Sí,Sí,200,362000
467,467,vivienda_468,4,1.0,Sí,Sí,No,141,237000
468,468,vivienda_469,4,2.0,No,Sí,Sí,187,317000
469,469,vivienda_470,2,1.0,Sí,No,Sí,103,180000
470,470,vivienda_471,4,2.0,Sí,No,Sí,172,318000
471,471,vivienda_472,4,3.0,Sí,Sí,No,242,414000
472,472,vivienda_473,4,2.0,Sí,Sí,No,124,339000
473,473,vivienda_474,1,,Sí,No,No,64,110000
474,474,vivienda_475,1,3.0,No,No,No,224,255000
475,475,vivienda_476,3,2.0,No,Sí,Sí,126,287000
476,476,vivienda_477,1,1.0,Sí,No,Sí,63,123000
477,477,vivienda_478,4,,No,No,Sí,179,313000
478,478,vivienda_479,2,1.0,No,Sí,Sí,97,182000
479,479,vivienda_480,2,1.0,Sí,No,No,94,170000
480,480,vivienda_481,4,3.0,No,Sí,No,243,382000
481,481,vivienda_482,4,2.0,Sí,No,Sí,171,315000
482,482,vivienda_483,4,3.0,Sí,No,No,214,380000
483,483,vivienda_484,3,1.0,Sí,No,No,61,200000
484,484,vivienda_485,3,3.0,Sí,No,Sí,199,363000
485,485,vivienda_486,4,2.0,No,No,Sí,132,340000
486,486,vivienda_487,3,1.0,Sí,Sí,Sí,62,214000
487,487,vivienda_488,3,3.0,Sí,No,No,204,353000
488,488,vivienda_489,2,2.0,Sí,Sí,Sí,149,259000
489,489,vivienda_490,1,1.0,Sí,Sí,Sí,66,127000
490,490,vivienda_491,4,1.0,No,Sí,No,128,232000
491,491,vivienda_492,1,1.0,No,Sí,Sí,67,122000
492,492,vivienda_493,2,3.0,Sí,Sí,Sí,236,334000
493,493,vivienda_494,3,1.0,Sí,Sí,No,64,204000
494,494,vivienda_495,2,2.0,Sí,No,No,150,248000
495,495,vivienda_496,2,,Sí,No,No,97,173000
496,496,vivienda_497,4,3.0,Sí,No,No,253,413000
497,497,vivienda_498,2,2.0,No,No,Sí,154,253000
498,498,vivienda_499,4,1.0,No,Sí,Sí,134,239000
499,499,vivienda_500,2,2.0,No,No,Sí,145,250000
500,500,vivienda_501,4,2.0,Sí,No,Sí,137,345000
501,501,vivienda_502,2,2.0,Sí,Sí,Sí,125,229000
502,502,vivienda_503,2,1.0,No,No,Sí,85,145000
503,503,vivienda_504,2,,No,Sí,Sí,95,179000
504,504,vivienda_505,4,3.0,Sí,Sí,Sí,238,394000
505,505,vivienda_506,2,1.0,No,Sí,Sí,78,152000
506,506,vivienda_507,2,3.0,Sí,Sí,Sí,223,304000
507,507,vivienda_508,2,3.0,Sí,No,Sí,230,303000
508,508,vivienda_509,2,3.0,No,No,No,231,315000
509,509,vivienda_510,2,1.0,No,Sí,No,101,172000
510,510,vivienda_511,1,2.0,No,No,No,120,183000
511,511,vivienda_512,4,3.0,No,No,Sí,230,415000
512,512,vivienda_513,4,2.0,Sí,No,Sí,126,348000
513,513,vivienda_514,2,1.0,No,No,Sí,99,178000
514,514,vivienda_515,2,,No,Sí,No,87,322000
515,515,vivienda_516,2,3.0,Sí,No,No,224,323000
516,516,vivienda_517,4,3.0,No,No,Sí,247,418000
517,517,vivienda_518,3,3.0,No,Sí,Sí,205,359000
518,518,vivienda_519,1,3.0,No,No,No,220,255000
519,519,vivienda_520,4,1.0,Sí,Sí,Sí,137,247000
520,520,vivienda_521,4,2.0,Sí,Sí,Sí,189,322000
521,521,vivienda_522,2,2.0,Sí,Sí,Sí,150,259000
522,522,vivienda_523,2,,No,No,No,66,213000
523,523,vivienda_524,3,2.0,No,No,Sí,127,283000
524,524,vivienda_525,2,2.0,Sí,No,Sí,136,228000
525,525,vivienda_526,4,1.0,No,Sí,Sí,134,239000
526,526,vivienda_527,4,1.0,No,No,No,140,225000
527,527,vivienda_528,1,2.0,Sí,Sí,No,122,189000
528,528,vivienda_529,3,3.0,No,No,Sí,199,358000
529,529,vivienda_530,1,2.0,Sí,No,Sí,125,198000
530,530,vivienda_531,4,2.0,No,Sí,Sí,122,347000
531,531,vivienda_532,1,3.0,Sí,Sí,Sí,235,277000
532,532,vivienda_533,2,1.0,No,No,No,79,135000
533,533,vivienda_534,1,2.0,Sí,No,No,122,188000
534,534,vivienda_535,4,1.0,Sí,No,No,133,233000
535,535,vivienda_536,2,1.0,Sí,Sí,Sí,106,187000
536,536,vivienda_537,2,3.0,No,Sí,Sí,226,332000
537,537,vivienda_538,2,2.0,Sí,Sí,Sí,153,262000
538,538,vivienda_539,4,3.0,Sí,Sí,Sí,239,424000
539,539,vivienda_540,4,2.0,No,No,Sí,126,343000
540,540,vivienda_541,2,3.0,Sí,Sí,No,220,294000
541,541,vivienda_542,2,1.0,No,Sí,No,77,139000
542,542,vivienda_543,1,1.0,Sí,No,Sí,67,123000
543,543,vivienda_544,1,1.0,Sí,Sí,No,66,117000
544,544,vivienda_545,4,3.0,Sí,No,No,241,380000
545,545,vivienda_546,4,1.0,Sí,Sí,Sí,144,247000
546,546,vivienda_547,3,1.0,No,Sí,No,62,199000
547,547,vivienda_548,2,1.0,Sí,Sí,Sí,87,157000
548,548,vivienda_549,2,2.0,Sí,Sí,Sí,156,262000
549,549,vivienda_550,4,,No,Sí,Sí,86,347000
550,550,vivienda_551,3,2.0,No,Sí,Sí,131,284000
551,551,vivienda_552,1,2.0,No,No,Sí,126,190000
552,552,vivienda_553,4,2.0,No,No,Sí,180,310000
553,553,vivienda_554,2,3.0,Sí,No,No,230,293000
554,554,vivienda_555,4,3.0,No,No,Sí,258,418000
555,555,vivienda_556,1,2.0,No,No,Sí,136,193000
556,556,vivienda_557,4,1.0,Sí,No,Sí,75,273000
557,557,vivienda_558,4,1.0,Sí,No,No,133,230000
558,558,vivienda_559,1,2.0,Sí,Sí,Sí,138,199000
559,559,vivienda_560,1,3.0,No,No,No,235,255000
560,560,vivienda_561,1,,No,Sí,No,61,112000
561,561,vivienda_562,3,3.0,No,Sí,No,209,349000
562,562,vivienda_563,2,2.0,No,No,No,137,213000
563,563,vivienda_564,3,1.0,No,No,Sí,62,208000
564,564,vivienda_565,2,3.0,Sí,No,No,233,293000
565,565,vivienda_566,2,1.0,Sí,No,Sí,87,153000
566,566,vivienda_567,2,2.0,Sí,No,No,138,215000
567,567,vivienda_568,1,2.0,Sí,No,No,129,185000
568,568,vivienda_569,1,3.0,Sí,No,Sí,234,273000
569,569,vivienda_570,4,1.0,Sí,No,Sí,68,270000
570,570,vivienda_571,2,2.0,Sí,Sí,Sí,144,262000
571,571,vivienda_572,4,3.0,Sí,No,Sí,260,420000
572,572,vivienda_573,3,1.0,No,Sí,Sí,59,209000
573,573,vivienda_574,1,1.0,No,No,Sí,65,118000
574,574,vivienda_575,3,1.0,No,No,No,66,198000
575,575,vivienda_576,2,2.0,Sí,Sí,No,122,219000
576,576,vivienda_577,4,1.0,Sí,No,No,139,233000
577,577,vivienda_578,2,1.0,Sí,No,Sí,86,150000
578,578,vivienda_579,4,2.0,No,No,No,182,303000
579,579,vivienda_580,3,1.0,Sí,No,Sí,62,213000
580,580,vivienda_581,3,3.0,Sí,No,No,217,353000
581,581,vivienda_582,1,2.0,No,Sí,No,121,187000
582,582,vivienda_583,4,3.0,No,Sí,Sí,253,422000
583,583,vivienda_584,3,2.0,Sí,Sí,Sí,126,289000
584,584,vivienda_585,3,1.0,No,No,Sí,64,205000
585,585,vivienda_586,4,1.0,No,Sí,No,131,229000
586,586,vivienda_587,1,2.0,No,No,Sí,123,193000
587,587,vivienda_588,1,,Sí,Sí,Sí,77,274000
588,588,vivienda_589,1,1.0,Sí,No,Sí,67,120000
589,589,vivienda_590,2,3.0,Sí,Sí,Sí,226,304000
590,590,vivienda_591,4,1.0,Sí,No,Sí,70,273000
591,591,vivienda_592,2,2.0,Sí,No,No,148,248000
592,592,vivienda_593,3,3.0,No,No,Sí,203,355000
593,593,vivienda_594,2,2.0,Sí,Sí,No,153,252000
594,594,vivienda_595,3,3.0,Sí,Sí,Sí,218,367000
595,595,vivienda_596,1,3.0,No,No,Sí,221,268000
596,596,vivienda_597,4,,Sí,Sí,Sí,129,244000
597,597,vivienda_598,2,1.0,No,No,No,94,165000
598,598,vivienda_599,2,3.0,No,Sí,Sí,237,329000
599,599,vivienda_600,4,3.0,Sí,No,Sí,263,420000
600,600,vivienda_601,4,3.0,Sí,Sí,Sí,234,397000
601,601,vivienda_602,4,3.0,Sí,No,Sí,234,390000
602,602,vivienda_603,1,2.0,Sí,Sí,No,128,192000
603,603,vivienda_604,1,3.0,Sí,No,Sí,233,270000
604,604,vivienda_605,3,3.0,Sí,No,Sí,218,363000
605,605,vivienda_606,1,1.0,Sí,No,No,65,110000
606,606,vivienda_607,3,2.0,Sí,No,Sí,127,288000
607,607,vivienda_608,2,2.0,No,Sí,Sí,120,224000
608,608,vivienda_609,2,2.0,Sí,No,Sí,155,255000
609,609,vivienda_610,4,2.0,Sí,No,Sí,134,345000
610,610,vivienda_611,2,2.0,No,No,No,127,210000
611,611,vivienda_612,3,1.0,No,No,No,62,198000
612,612,vivienda_613,3,3.0,Sí,Sí,No,218,354000
613,613,vivienda_614,4,1.0,No,No,Sí,143,238000
614,614,vivienda_615,2,2.0,No,Sí,Sí,132,227000
615,615,vivienda_616,2,3.0,No,No,Sí,222,298000
616,616,vivienda_617,2,3.0,Sí,Sí,No,224,327000
617,617,vivienda_618,4,1.0,Sí,No,No,145,233000
618,618,vivienda_619,3,1.0,Sí,Sí,Sí,63,217000
619,619,vivienda_620,4,3.0,Sí,Sí,Sí,257,424000
620,620,vivienda_621,4,1.0,Sí,No,No,73,263000
621,621,vivienda_622,4,2.0,No,Sí,No,195,307000
622,622,vivienda_623,3,3.0,No,No,Sí,210,358000
623,623,vivienda_624,2,3.0,No,Sí,No,225,292000
624,624,vivienda_625,4,,No,No,Sí,258,418000
625,625,vivienda_626,1,3.0,No,No,Sí,224,268000
626,626,vivienda_627,3,3.0,Sí,No,No,211,353000
627,627,vivienda_628,2,2.0,No,No,No,137,210000
628,628,vivienda_629,4,1.0,No,Sí,Sí,73,272000
629,629,vivienda_630,2,,Sí,No,No,71,293000
630,630,vivienda_631,4,1.0,No,No,No,131,228000
631,631,vivienda_632,2,2.0,Sí,No,Sí,132,228000
632,632,vivienda_633,2,3.0,No,Sí,Sí,223,299000
633,633,vivienda_634,3,2.0,Sí,No,Sí,123,288000
634,634,vivienda_635,4,2.0,No,Sí,Sí,195,314000
635,635,vivienda_636,2,2.0,No,Sí,Sí,136,224000
636,636,vivienda_637,1,2.0,Sí,No,No,138,188000
637,637,vivienda_638,4,1.0,Sí,No,No,71,260000
638,638,vivienda_639,3,2.0,Sí,Sí,Sí,135,289000
639,639,vivienda_640,2,1.0,No,Sí,Sí,99,179000
640,640,vivienda_641,4,1.0,Sí,No,Sí,75,273000
641,641,vivienda_642,4,2.0,No,No,Sí,124,343000
642,642,vivienda_643,2,1.0,Sí,Sí,Sí,94,187000
643,643,vivienda_644,1,3.0,Sí,No,Sí,226,270000
644,644,vivienda_645,4,2.0,Sí,No,No,125,335000
645,645,vivienda_646,3,3.0,Sí,Sí,Sí,206,364000
646,646,vivienda_647,4,3.0,Sí,No,No,214,380000
647,647,vivienda_648,1,2.0,No,Sí,Sí,132,194000
648,648,vivienda_649,4,2.0,No,No,Sí,124,343000
649,649,vivienda_650,4,3.0,No,No,Sí,242,385000
650,650,vivienda_651,4,3.0,Sí,No,Sí,241,423000
651,651,vivienda_652,4,1.0,Sí,No,No,74,260000
652,652,vivienda_653,4,2.0,Sí,Sí,Sí,192,322000
653,653,vivienda_654,2,2.0,No,Sí,No,137,247000
654,654,vivienda_655,1,2.0,Sí,No,Sí,129,195000
655,655,vivienda_656,4,1.0,Sí,No,No,133,233000
656,656,vivienda_657,4,2.0,No,Sí,Sí,124,344000
657,657,vivienda_658,4,1.0,No,Sí,Sí,144,242000
658,658,vivienda_659,3,1.0,No,No,Sí,64,205000
659,659,vivienda_660,3,3.0,Sí,Sí,No,206,354000
660,660,vivienda_661,1,2.0,Sí,No,No,121,185000
661,661,vivienda_662,2,,Sí,No,Sí,81,150000
662,662,vivienda_663,3,1.0,Sí,No,Sí,64,213000
663,663,vivienda_664,2,1.0,Sí,Sí,Sí,98,184000
664,664,vivienda_665,4,3.0,No,Sí,No,232,379000
665,665,vivienda_666,4,,No,No,No,213,378000
666,666,vivienda_667,1,3.0,Sí,No,No,222,263000
667,667,vivienda_668,2,1.0,Sí,No,No,87,140000
668,668,vivienda_669,2,2.0,Sí,Sí,Sí,154,259000
669,669,vivienda_670,2,1.0,No,Sí,Sí,81,149000
670,670,vivienda_671,2,3.0,No,No,No,224,285000
671,671,vivienda_672,4,3.0,Sí,No,No,262,413000
672,672,vivienda_673,2,3.0,No,Sí,No,228,289000
673,673,vivienda_674,2,3.0,Sí,Sí,Sí,231,307000
674,674,vivienda_675,4,2.0,Sí,Sí,No,190,312000
675,675,vivienda_676,2,1.0,Sí,Sí,Sí,100,184000
676,676,vivienda_677,2,2.0,No,No,Sí,143,253000
677,677,vivienda_678,2,1.0,No,No,Sí,107,175000
678,678,vivienda_679,4,2.0,Sí,No,Sí,128,345000
679,679,vivienda_680,4,3.0,Sí,Sí,Sí,231,397000
680,680,vivienda_681,2,3.0,No,No,No,236,315000
681,681,vivienda_682,2,1.0,Sí,No,No,104,173000
682,682,vivienda_683,2,3.0,Sí,No,No,229,320000
683,683,vivienda_684,3,1.0,Sí,Sí,No,65,207000
684,684,vivienda_685,2,2.0,Sí,Sí,Sí,139,259000
685,685,vivienda_686,3,1.0,No,No,Sí,66,208000
686,686,vivienda_687,4,1.0,Sí,Sí,Sí,74,277000
687,687,vivienda_688,3,2.0,Sí,No,Sí,125,285000
688,688,vivienda_689,2,3.0,No,Sí,No,227,292000
689,689,vivienda_690,1,3.0,No,Sí,Sí,232,269000
690,690,vivienda_691,4,2.0,No,No,Sí,174,313000
691,691,vivienda_692,3,3.0,No,No,Sí,208,358000
692,692,vivienda_693,3,1.0,Sí,Sí,No,65,204000
693,693,vivienda_694,1,3.0,No,No,No,220,258000
694,694,vivienda_695,1,2.0,No,No,No,131,180000
695,695,vivienda_696,1,,No,No,Sí,60,118000
696,696,vivienda_697,1,1.0,Sí,No,Sí,60,120000
697,697,vivienda_698,2,1.0,Sí,Sí,No,77,144000
698,698,vivienda_699,4,2.0,Sí,No,No,172,308000
699,699,vivienda_700,4,2.0,No,Sí,No,187,307000
700,700,vivienda_701,4,2.0,No,Sí,No,126,334000
701,701,vivienda_702,4,1.0,Sí,No,Sí,68,270000
702,702,vivienda_703,2,1.0,No,Sí,No,103,172000
703,703,vivienda_704,4,2.0,No,Sí,Sí,179,314000
704,704,vivienda_705,2,2.0,Sí,No,No,153,245000
705,705,vivienda_706,2,1.0,Sí,No,No,81,140000
706,706,vivienda_707,4,2.0,No,Sí,Sí,180,317000
707,707,vivienda_708,4,2.0,Sí,Sí,Sí,183,319000
708,708,vivienda_709,2,3.0,Sí,Sí,Sí,224,334000
709,709,vivienda_710,2,2.0,Sí,Sí,No,125,222000
710,710,vivienda_711,4,,No,Sí,No,260,409000
711,711,vivienda_712,4,3.0,Sí,No,Sí,235,423000
712,712,vivienda_713,3,1.0,Sí,No,No,65,200000
713,713,vivienda_714,4,2.0,Sí,Sí,No,190,309000
714,714,vivienda_715,4,1.0,Sí,No,No,73,263000
715,715,vivienda_716,2,1.0,Sí,Sí,Sí,94,184000
716,716,vivienda_717,4,1.0,Sí,Sí,No,141,234000
717,717,vivienda_718,2,1.0,Sí,Sí,No,87,147000
718,718,vivienda_719,2,2.0,No,No,Sí,144,253000
719,719,vivienda_720,4,1.0,No,No,Sí,73,265000
720,720,vivienda_721,2,1.0,Sí,Sí,No,107,174000
721,721,vivienda_722,1,2.0,Sí,Sí,No,128,192000
722,722,vivienda_723,2,3.0,No,Sí,Sí,237,332000
723,723,vivienda_724,2,2.0,No,No,Sí,145,250000
724,724,vivienda_725,4,3.0,Sí,No,Sí,234,420000
725,725,vivienda_726,2,3.0,Sí,Sí,Sí,225,304000
726,726,vivienda_727,2,2.0,No,No,Sí,139,250000
727,727,vivienda_728,2,2.0,Sí,Sí,No,124,219000
728,728,vivienda_729,3,2.0,Sí,No,Sí,132,288000
729,729,vivienda_730,3,3.0,Sí,Sí,Sí,212,367000
730,730,vivienda_731,4,3.0,No,No,Sí,243,415000
731,731,vivienda_732,2,3.0,No,No,No,233,285000
732,732,vivienda_733,4,3.0,Sí,No,Sí,258,420000
733,733,vivienda_734,4,3.0,No,No,Sí,238,385000
734,734,vivienda_735,4,1.0,No,Sí,Sí,144,242000
735,735,vivienda_736,2,,No,Sí,Sí,156,254000
736,736,vivienda_737,1,2.0,Sí,No,No,128,185000
737,737,vivienda_738,2,3.0,Sí,Sí,No,231,297000
738,738,vivienda_739,4,1.0,No,No,No,78,258000
739,739,vivienda_740,2,1.0,No,Sí,No,106,169000
740,740,vivienda_741,4,3.0,Sí,No,No,239,380000
741,741,vivienda_742,4,1.0,Sí,Sí,No,70,264000
742,742,vivienda_743,4,,Sí,No,No,188,305000
743,743,vivienda_744,1,3.0,No,No,No,228,255000
744,744,vivienda_745,4,2.0,Sí,No,No,193,308000
745,745,vivienda_746,2,1.0,No,Sí,No,83,142000
746,746,vivienda_747,2,1.0,No,Sí,Sí,101,179000
747,747,vivienda_748,1,2.0,Sí,Sí,Sí,131,199000
748,748,vivienda_749,2,2.0,No,Sí,No,152,247000
749,749,vivienda_750,2,2.0,Sí,Sí,Sí,127,232000
750,750,vivienda_751,2,3.0,No,Sí,Sí,221,329000
751,751,vivienda_752,2,2.0,No,No,No,138,210000
752,752,vivienda_753,3,3.0,Sí,No,No,208,353000
753,753,vivienda_754,4,,No,No,Sí,252,418000
754,754,vivienda_755,1,2.0,Sí,No,No,122,185000
755,755,vivienda_756,3,3.0,No,No,No,221,348000
756,756,vivienda_757,4,2.0,No,Sí,No,177,304000
757,757,vivienda_758,2,2.0,No,Sí,Sí,129,227000
758,758,vivienda_759,3,2.0,No,No,Sí,136,280000
759,759,vivienda_760,4,1.0,No,Sí,No,71,262000
760,760,vivienda_761,1,3.0,No,No,Sí,234,268000
761,761,vivienda_762,2,2.0,No,No,Sí,150,253000
762,762,vivienda_763,2,3.0,No,Sí,Sí,226,332000
763,763,vivienda_764,2,1.0,No,Sí,Sí,93,182000
764,764,vivienda_765,3,2.0,No,No,No,135,270000
765,765,vivienda_766,2,1.0,Sí,Sí,Sí,97,184000
766,766,vivienda_767,3,3.0,Sí,No,No,221,353000
767,767,vivienda_768,4,2.0,Sí,Sí,Sí,195,322000
768,768,vivienda_769,2,,No,No,Sí,86,328000
769,769,vivienda_770,4,2.0,No,Sí,Sí,172,317000
770,770,vivienda_771,2,1.0,No,Sí,No,79,142000
771,771,vivienda_772,1,3.0,No,No,No,229,258000
772,772,vivienda_773,4,2.0,No,Sí,Sí,121,347000
773,773,vivienda_774,4,3.0,No,No,No,244,405000
774,774,vivienda_775,2,1.0,Sí,Sí,No,95,177000
775,775,vivienda_776,2,3.0,No,Sí,Sí,220,332000
776,776,vivienda_777,2,1.0,No,No,Sí,79,145000
777,777,vivienda_778,1,,No,Sí,Sí,65,119000
778,778,vivienda_779,4,2.0,Sí,No,No,176,308000
779,779,vivienda_780,2,2.0,No,Sí,No,155,247000
780,780,vivienda_781,3,1.0,Sí,Sí,No,68,204000
781,781,vivienda_782,1,3.0,No,Sí,No,227,262000
782,782,vivienda_783,4,,Sí,No,No,240,410000
783,783,vivienda_784,4,3.0,Sí,No,No,233,380000
784,784,vivienda_785,2,3.0,Sí,Sí,Sí,234,334000
785,785,vivienda_786,2,3.0,Sí,Sí,No,222,297000
786,786,vivienda_787,4,2.0,Sí,Sí,No,136,342000
787,787,vivienda_788,2,3.0,Sí,No,Sí,221,333000
788,788,vivienda_789,4,1.0,Sí,No,Sí,144,243000
789,789,vivienda_790,4,,Sí,Sí,No,234,414000
790,790,vivienda_791,3,2.0,Sí,Sí,No,129,279000
791,791,vivienda_792,2,2.0,No,No,Sí,145,250000
792,792,vivienda_793,1,1.0,No,No,Sí,64,118000
793,793,vivienda_794,4,1.0,No,No,Sí,142,235000
794,794,vivienda_795,3,1.0,No,Sí,No,67,202000
795,795,vivienda_796,2,2.0,Sí,Sí,No,140,249000
796,796,vivienda_797,4,1.0,No,Sí,Sí,68,269000
797,797,vivienda_798,2,3.0,Sí,No,No,226,293000
798,798,vivienda_799,3,1.0,Sí,No,Sí,61,210000
799,799,vivienda_800,4,1.0,No,No,Sí,139,238000
800,800,vivienda_801,1,2.0,Sí,Sí,No,124,189000
801,801,vivienda_802,2,1.0,No,Sí,No,83,139000
802,802,vivienda_803,4,1.0,Sí,Sí,No,133,234000
803,803,vivienda_804,4,3.0,Sí,Sí,No,237,417000
804,804,vivienda_805,2,3.0,No,No,Sí,223,298000
805,805,vivienda_806,1,1.0,Sí,No,Sí,66,120000
806,806,vivienda_807,3,2.0,Sí,No,Sí,131,285000
807,807,vivienda_808,1,1.0,No,No,Sí,67,118000
808,808,vivienda_809,2,1.0,No,No,No,88,135000
809,809,vivienda_810,4,,No,No,Sí,247,418000
810,810,vivienda_811,4,3.0,No,Sí,No,241,412000
811,811,vivienda_812,3,3.0,No,No,Sí,211,355000
812,812,vivienda_813,4,1.0,No,No,Sí,75,268000
813,813,vivienda_814,3,1.0,Sí,Sí,No,60,207000
814,814,vivienda_815,2,2.0,No,Sí,No,141,244000
815,815,vivienda_816,1,2.0,No,Sí,No,133,187000
816,816,vivienda_817,4,3.0,No,Sí,Sí,239,389000
817,817,vivienda_818,4,3.0,Sí,Sí,Sí,257,427000
818,818,vivienda_819,4,3.0,Sí,No,No,256,413000
819,819,vivienda_820,4,1.0,No,Sí,Sí,71,272000
820,820,vivienda_821,2,1.0,Sí,No,Sí,81,153000
821,821,vivienda_822,4,2.0,Sí,Sí,Sí,176,322000
822,822,vivienda_823,2,1.0,No,No,Sí,82,148000
823,823,vivienda_824,2,1.0,No,No,No,101,165000
824,824,vivienda_825,4,2.0,Sí,No,Sí,177,318000
825,825,vivienda_826,4,3.0,Sí,No,Sí,251,423000
826,826,vivienda_827,2,1.0,Sí,No,No,105,173000
827,827,vivienda_828,3,3.0,No,No,Sí,223,355000
828,828,vivienda_829,4,1.0,No,Sí,No,131,229000
829,829,vivienda_830,2,1.0,No,Sí,Sí,83,149000
830,830,vivienda_831,4,3.0,Sí,No,No,221,383000
831,831,vivienda_832,2,,Sí,Sí,No,87,324000
832,832,vivienda_833,4,2.0,No,No,No,177,300000
833,833,vivienda_834,2,,Sí,No,Sí,79,150000
834,834,vivienda_835,4,3.0,Sí,No,No,245,413000
835,835,vivienda_836,2,1.0,Sí,No,No,101,170000
836,836,vivienda_837,4,2.0,Sí,No,No,138,335000
837,837,vivienda_838,2,2.0,No,No,Sí,128,220000
838,838,vivienda_839,4,3.0,No,Sí,Sí,238,419000
839,839,vivienda_840,4,3.0,Sí,No,No,216,380000
840,840,vivienda_841,4,3.0,Sí,Sí,No,221,387000
841,841,vivienda_842,1,3.0,No,No,Sí,221,268000
842,842,vivienda_843,3,2.0,No,Sí,Sí,131,287000
843,843,vivienda_844,3,2.0,No,No,Sí,138,280000
844,844,vivienda_845,4,3.0,Sí,No,No,246,410000
845,845,vivienda_846,4,3.0,No,No,No,240,408000
846,846,vivienda_847,1,1.0,No,No,No,67,105000
847,847,vivienda_848,3,2.0,Sí,No,No,136,278000
848,848,vivienda_849,2,,Sí,Sí,Sí,137,259000
849,849,vivienda_850,1,2.0,No,Sí,No,123,184000
850,850,vivienda_851,2,2.0,Sí,No,No,136,218000
851,851,vivienda_852,4,3.0,No,Sí,No,227,382000
852,852,vivienda_853,1,2.0,Sí,No,Sí,137,198000
853,853,vivienda_854,2,1.0,Sí,Sí,No,84,144000
854,854,vivienda_855,2,2.0,Sí,No,Sí,146,258000
855,855,vivienda_856,4,2.0,No,Sí,Sí,195,314000
856,856,vivienda_857,3,2.0,No,No,No,124,270000
857,857,vivienda_858,4,2.0,No,No,No,127,330000
858,858,vivienda_859,2,2.0,Sí,Sí,Sí,148,262000
859,859,vivienda_860,4,2.0,No,Sí,No,172,307000
860,860,vivienda_861,2,3.0,No,Sí,Sí,234,329000
861,861,vivienda_862,3,1.0,No,Sí,No,67,199000
862,862,vivienda_863,4,1.0,Sí,No,No,72,263000
863,863,vivienda_864,1,2.0,No,No,No,132,183000
864,864,vivienda_865,4,3.0,Sí,Sí,No,252,417000
865,865,vivienda_866,4,3.0,No,Sí,No,233,412000
866,866,vivienda_867,1,1.0,No,Sí,Sí,66,122000
867,867,vivienda_868,4,1.0,No,Sí,No,77,262000
868,868,vivienda_869,2,3.0,Sí,No,Sí,229,303000
869,869,vivienda_870,2,3.0,No,No,No,229,285000
870,870,vivienda_871,3,3.0,No,Sí,No,205,349000
871,871,vivienda_872,2,2.0,No,Sí,No,138,244000
872,872,vivienda_873,4,1.0,No,No,No,68,255000
873,873,vivienda_874,4,1.0,No,No,Sí,139,238000
874,874,vivienda_875,1,1.0,No,No,Sí,59,118000
875,875,vivienda_876,3,1.0,No,Sí,Sí,65,209000
876,876,vivienda_877,4,3.0,Sí,Sí,Sí,213,394000
877,877,vivienda_878,2,1.0,No,No,Sí,80,148000
878,878,vivienda_879,4,3.0,Sí,Sí,No,252,417000
879,879,vivienda_880,4,2.0,Sí,No,Sí,124,345000
880,880,vivienda_881,4,2.0,Sí,No,Sí,131,345000
881,881,vivienda_882,1,3.0,Sí,Sí,Sí,225,274000
882,882,vivienda_883,4,1.0,Sí,No,No,131,233000
883,883,vivienda_884,4,3.0,No,Sí,Sí,264,422000
884,884,vivienda_885,1,1.0,Sí,No,No,66,113000
885,885,vivienda_886,4,1.0,No,No,No,130,228000
886,886,vivienda_887,3,1.0,No,No,No,63,195000
887,887,vivienda_888,2,2.0,Sí,Sí,Sí,133,229000
888,888,vivienda_889,4,,No,Sí,No,214,379000
889,889,vivienda_890,2,2.0,Sí,Sí,Sí,141,262000
890,890,vivienda_891,3,2.0,Sí,Sí,Sí,122,289000
891,891,vivienda_892,2,1.0,Sí,Sí,Sí,86,154000
892,892,vivienda_893,4,,Sí,No,Sí,77,270000
893,893,vivienda_894,1,2.0,No,Sí,No,138,184000
894,894,vivienda_895,1,3.0,Sí,No,Sí,231,273000
895,895,vivienda_896,3,3.0,Sí,Sí,No,198,354000
896,896,vivienda_897,2,2.0,No,Sí,Sí,125,227000
897,897,vivienda_898,2,3.0,Sí,No,Sí,231,300000
898,898,vivienda_899,4,2.0,Sí,No,Sí,124,345000
899,899,vivienda_900,1,,No,Sí,Sí,68,269000
900,900,vivienda_901,4,3.0,No,No,Sí,252,418000
901,901,vivienda_902,2,2.0,Sí,Sí,No,152,249000
902,902,vivienda_903,2,2.0,No,Sí,No,128,214000
903,903,vivienda_904,1,2.0,Sí,No,Sí,131,195000
904,904,vivienda_905,1,1.0,No,No,No,68,108000
